PLAYER_ID	POSITION	GP	GS	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS
203463	Guard	418	252	9913.0	1350	3223	0.418864	568	1579	0.359721	492	631	0.779714	190	830	1020	454	279	83	502	935	3760
203895	Guard	115	9	1566.0	286	675	0.423703	78	214	0.364485	140	180	0.777777	33	172	205	156	43	29	82	135	790
1629740	Forward	39	5	582.0	78	172	0.453488	40	109	0.366972	30	37	0.81081	19	80	99	40	22	9	29	70	226
1629001	Guard	88	31	1670.0	210	497	0.422535	49	160	0.30625	84	103	0.815533	51	225	276	273	116	36	131	181	553
1629002	Forward-Center	44	0	210.0	35	87	0.402298	0	2	0.0	19	25	0.76	18	41	59	18	7	6	18	17	89
203114	Forward	498	423	15685.0	2919	6387	0.457022	857	2178	0.39348	1309	1500	0.872666	296	1979	2275	1648	632	96	942	1299	8004
1628450	Center-Forward	1	0	19.0	2	3	0.666666	0	0	0.0	2	2	1.0	2	5	7	0	0	0	0	5	6
203121	Forward	253	28	5162.0	523	1252	0.417731	327	856	0.382009	151	182	0.82967	49	374	423	346	110	61	163	510	1524
1626259	Guard-Forward	47	5	310.0	31	75	0.413333	23	58	0.396551	8	14	0.571428	6	28	34	12	6	5	9	26	93
201988	Guard	655	56	12660.0	2052	4768	0.430369	1027	2628	0.390791	549	649	0.845916	205	887	1092	1531	430	52	649	851	5680
200794	Forward	977	693	28517.0	5140	10486	0.490177	461	1361	0.338721	2967	4023	0.737509	2192	4998	7190	2213	1250	988	1731	3010	13708
1629003	Guard-Forward	38	5	538.0	76	181	0.419889	31	95	0.326315	27	36	0.75	13	60	73	44	15	9	26	63	210
1628378	Guard	205	197	6919.0	1701	3869	0.439648	492	1394	0.352941	750	916	0.818777	147	674	821	821	279	69	557	542	4644
1628513	Guard	18	0	127.0	13	37	0.351351	5	23	0.217391	2	2	1.0	1	11	12	22	2	2	10	11	33
1629690	Guard	5	0	17.0	0	9	0.0	0	4	0.0	0	0	0.0	4	0	4	0	1	0	0	0	0
1628370	Guard	185	0	3109.0	553	1415	0.390812	237	742	0.319407	186	219	0.849315	47	293	340	308	77	42	199	233	1529
1629760	Guard	2	0	5.0	1	2	0.5	0	1	0.0	0	0	0.0	0	1	1	1	0	1	0	1	2
202734	Guard	553	189	11917.0	1836	4027	0.455922	534	1369	0.390065	314	427	0.735362	262	870	1132	999	369	122	500	894	4520
1629630	Guard	45	45	1340.0	299	599	0.499165	36	93	0.387096	150	192	0.78125	26	126	152	315	46	12	145	74	784
1629752	Forward	11	0	44.0	4	7	0.571428	1	4	0.25	0	0	0.0	2	6	8	1	0	1	2	3	9
202693	Forward	621	347	15986.0	2775	6183	0.448811	511	1484	0.344339	1127	1449	0.777777	787	2562	3349	1045	545	342	1002	1793	7188
1628420	Guard	137	14	3084.0	523	1092	0.478937	137	338	0.405325	106	131	0.80916	53	237	290	490	112	15	87	151	1289
202694	Forward	588	335	15836.0	2608	6037	0.432002	873	2365	0.369133	1045	1378	0.758345	577	2170	2747	887	413	158	706	1264	7134
1628405	Forward	42	4	351.0	83	154	0.538961	2	10	0.2	41	70	0.585714	33	71	104	23	11	5	29	50	209
1626144	Guard	289	164	7021.0	1194	2984	0.400134	270	837	0.32258	553	746	0.741286	135	727	862	1125	206	87	654	477	3211
1627749	Guard	165	94	3180.0	510	1119	0.455764	42	123	0.341463	180	249	0.722891	170	593	763	451	181	50	265	280	1242
1627750	Guard	280	205	8118.0	1565	3598	0.434963	503	1408	0.357244	652	738	0.883468	222	773	995	1000	251	91	533	520	4285
1629058	Guard-Forward	44	0	444.0	59	161	0.366459	16	75	0.213333	33	46	0.717391	20	56	76	33	15	1	33	26	167
203488	Forward-Center	342	28	5331.0	702	1526	0.460026	255	704	0.362215	261	311	0.839228	307	780	1087	319	122	170	218	504	1920
1629004	Guard-Forward	88	18	1459.0	181	452	0.400442	123	310	0.396774	58	74	0.783783	22	90	112	113	43	5	66	92	543
1627846	Forward	144	7	1762.0	214	520	0.411538	84	245	0.342857	80	112	0.714285	37	201	238	70	48	34	89	158	592
1626204	Forward-Center	302	91	6997.0	1000	1862	0.537056	89	277	0.321299	311	449	0.69265	625	1372	1997	522	359	159	286	705	2400
203894	Guard	325	45	5498.0	734	1861	0.394411	316	919	0.343852	418	514	0.813229	95	514	609	774	257	44	400	365	2202
203526	Guard	241	56	3293.0	431	974	0.442505	137	363	0.37741	128	165	0.775757	45	263	308	439	130	20	230	294	1127
1627777	Forward	135	0	1249.0	191	428	0.446261	102	257	0.396887	38	46	0.826086	27	167	194	73	27	11	50	117	522
203457	Center-Forward	342	166	7654.0	1149	2135	0.538173	2	7	0.285714	492	757	0.649933	678	1484	2162	414	459	474	473	854	2792
1629669	Guard	8	0	91.0	12	34	0.352941	2	18	0.111111	9	10	0.9	2	5	7	8	0	1	3	6	35
1628373	Guard	166	49	3554.0	377	1043	0.361457	117	379	0.308707	107	138	0.775362	67	299	366	505	137	48	246	399	978
1629134	Guard	47	47	1421.0	293	640	0.457812	95	264	0.359848	60	73	0.821917	13	117	130	166	42	9	85	106	741
203994	Center	310	229	7103.0	1443	2936	0.491485	3	42	0.071428	719	1079	0.666357	776	1704	2480	589	261	400	635	956	3608
1626220	Forward	201	65	4280.0	392	868	0.451612	171	443	0.386004	116	145	0.8	62	716	778	351	127	58	164	424	1071
203124	Center-Forward	465	64	6622.0	1075	2078	0.517324	31	136	0.227941	361	487	0.741273	621	1510	2131	624	186	446	456	952	2542
1628400	Forward	177	7	2463.0	181	468	0.386752	95	288	0.329861	71	105	0.67619	81	255	336	68	48	12	53	189	528
1626143	Center-Forward	215	114	4415.0	1013	1890	0.535978	4	17	0.235294	356	527	0.675521	350	739	1089	210	65	187	323	470	2386
1629059	Forward-Guard	94	19	1488.0	170	431	0.394431	60	189	0.31746	77	106	0.726415	25	138	163	214	50	11	90	151	477
1629006	Guard	122	66	2927.0	325	824	0.394417	90	338	0.266272	237	314	0.754777	108	321	429	166	142	54	134	270	977
1629644	Forward-Guard	4	0	5.0	0	0	0.0	0	0	0.0	0	0	0.0	0	1	1	0	0	0	1	0	0
203506	Guard	406	346	13452.0	2604	5907	0.440832	623	1785	0.349019	1235	1556	0.793701	250	1615	1865	1598	682	200	1038	975	7066
203482	Forward-Center	477	95	10217.0	1688	3540	0.476836	530	1432	0.370111	723	936	0.772435	570	1749	2319	873	337	214	681	1323	4629
1629671	Guard-Forward	3	0	8.0	0	0	0.0	0	0	0.0	0	0	0.0	0	1	1	0	0	0	1	0	0
1626224	Forward	189	139	4619.0	665	1507	0.441274	260	710	0.366197	211	295	0.715254	89	563	652	359	126	28	218	400	1801
1626162	Forward-Guard	341	93	8130.0	1294	3003	0.430902	406	1237	0.328213	662	850	0.778823	277	1130	1407	318	309	153	355	880	3656
1629745	Forward	2	0	11.0	1	4	0.25	0	1	0.0	0	0	0.0	2	0	2	0	1	0	0	0	2
203953	Forward	279	190	8179.0	1698	3450	0.492173	201	620	0.324193	607	822	0.738442	427	1183	1610	583	263	111	512	595	4204
202718	Forward	440	369	13247.0	2129	4611	0.461721	687	1844	0.372559	626	878	0.712984	356	1616	1972	1201	412	152	657	865	5571
1629672	Forward	47	23	1262.0	242	500	0.484	28	97	0.288659	123	160	0.76875	66	157	223	81	26	11	69	98	635
1628394	Center-Forward	19	0	370.0	54	102	0.529411	0	2	0.0	31	50	0.62	37	57	94	17	8	10	22	58	139
202335	Forward	666	98	14133.0	1774	3963	0.44764	572	1557	0.367373	389	517	0.752417	796	1892	2688	695	353	288	432	1056	4509
101108	Guard	1000	1000	34930.0	6459	13755	0.469574	1347	3648	0.369243	4183	4811	0.869465	658	3855	4513	9511	2202	128	2408	2459	18448
203901	Guard	374	318	10962.0	1688	3737	0.451699	156	530	0.294339	560	898	0.623608	425	1214	1639	2457	491	133	900	820	4092
1627780	Guard	53	23	739.0	86	210	0.409523	19	75	0.253333	10	22	0.454545	39	92	131	83	45	15	37	88	201
203658	Forward	14	0	156.0	15	27	0.555555	0	0	0.0	5	10	0.5	12	39	51	7	1	21	11	31	35
1629033	Guard-Forward	46	0	553.0	69	223	0.309417	27	123	0.219512	34	38	0.894736	14	70	84	73	21	2	50	48	199
203486	Forward-Center	514	257	11169.0	1690	2951	0.572687	2	31	0.064516	924	1638	0.564102	1021	2195	3216	1134	389	479	762	1388	4306
1627751	Center	263	37	4296.0	628	984	0.638211	1	2	0.5	172	313	0.54952	514	737	1251	253	109	266	203	536	1429
1629738	Center-Forward	17	0	99.0	13	28	0.464285	1	2	0.5	6	7	0.857142	9	22	31	7	2	6	5	20	33
1629673	Guard	45	9	947.0	105	372	0.282258	53	201	0.263681	70	85	0.823529	5	82	87	87	28	9	46	71	333
1629645	Guard-Forward	40	2	892.0	142	317	0.447949	40	119	0.336134	52	73	0.712328	14	111	125	77	36	7	78	106	376
1629008	Forward	39	1	556.0	121	238	0.508403	38	88	0.431818	31	39	0.794871	43	128	171	29	17	18	30	66	311
203490	Forward	408	295	10973.0	1741	3614	0.481737	543	1342	0.404619	459	580	0.791379	471	1549	2020	607	480	180	327	758	4484
1626171	Forward	300	53	6115.0	1221	2688	0.454241	255	709	0.359661	333	445	0.748314	536	1268	1804	360	153	86	321	559	3030
204001	Forward-Center	225	224	6957.0	1451	3357	0.432231	373	1042	0.357965	745	933	0.798499	371	1302	1673	302	163	451	397	711	4020
203939	Forward-Center	371	88	6956.0	1062	1885	0.563395	103	351	0.293447	640	866	0.73903	545	1166	1711	364	251	173	247	782	2867
1626181	Guard	293	80	5353.0	877	1931	0.454168	290	810	0.358024	347	426	0.814553	94	591	685	373	205	67	290	469	2391
1627752	Forward	246	189	6483.0	1016	2435	0.417248	452	1215	0.372016	371	453	0.818984	137	928	1065	489	228	107	452	525	2855
203944	Forward-Center	360	280	10446.0	2156	4372	0.493138	157	538	0.291821	1243	1727	0.719745	778	2440	3218	1006	237	169	891	1148	5712
1629729	Guard-Forward	2	0	1.0	0	1	0.0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0
1629629	Forward-Guard	46	31	1197.0	145	415	0.349397	58	188	0.30851	71	90	0.788888	30	143	173	71	47	22	75	103	419
200755	Guard	882	487	22917.0	3834	8557	0.448054	1842	4427	0.416083	1973	2216	0.890342	167	1644	1811	1777	405	82	985	1344	11483
1629675	Center-Forward	16	0	170.0	40	97	0.412371	17	52	0.326923	9	14	0.642857	10	24	34	13	5	8	10	35	106
1629244	Guard-Forward	19	0	259.0	33	78	0.423076	21	51	0.411764	8	9	0.888888	4	27	31	13	6	2	5	26	95
1626196	Guard	297	228	9148.0	1356	3175	0.427086	480	1321	0.363361	511	623	0.820224	209	739	948	871	333	196	433	739	3703
203085	Guard	530	149	13014.0	1807	4327	0.41761	578	1670	0.346107	663	1037	0.639344	182	921	1103	1230	368	98	597	1173	4855
203460	Guard-Forward	295	269	6651.0	563	1168	0.48202	108	421	0.256532	122	261	0.467432	348	840	1188	257	264	195	181	641	1356
